"id","uuid","code","common_name_en","common_name_fr","scientific_name","abbrev","tsn","aphia_id","strap_code","image","description_image","shrimp","invertebrate","created_at","updated_at","created_by_id","last_modified_by_id","is_invalid"
160,"1124b033be824725b290f3be08b6f720",160,"Atlantic Argentine, Greater Argentine",Grande argentine,Argentina silus,,,126715,,species_images_by_aphia_id/126715/126715_photo.jpg,species_images_by_aphia_id/126715/126715_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:36.568614",,,0
161,acb8cc642152411a827c26a300a7c9f7,161,Striated argentine,Argentine striée,Argentina striata,,,158718,,species_images_by_aphia_id/158718/158718_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:14.223123",,,0
163,"1fafffd023294d4d97a78020ac50a809",163,Madeira lantern fish,Lampe cornée,Ceratoscopelus maderensis,,,126585,,"163.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:00.018",,,0
164,ecaa5f4a4c3b46999f651a3270d47a44,164,Atlantic menhaden,Alose tyran,Brevoortia tyrannus,,,158691,,species_images_by_aphia_id/158691/158691_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:22.156729",,,0
165,"312c83bf78624493b82cc47ce623266f",165,Blueback herring,Alose d'été,Alosa aestivalis,,,158667,,species_images_by_aphia_id/158667/158667_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:17.995149",,,0
166,"0cc9e160728047f6a6080daab48b568c",166,Etrumeus teres,Shadine,Etrumeus teres,,,158693,,species_images_by_aphia_id/158693/158693_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:44.299849",,,0
167,faf1a0b469b4440bb70e875c3e797604,167,Tarpon,Tarpon,Megalops atlanticus,,,126430,,species_images_by_aphia_id/126430/126430_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:55:59.721541",,,0
169,"50794e6e15314eb18a0e0339a013f76a",169,Sloane's viperfish,Chauliode de Sloane (très lumineux),Chauliodus sloani,,,127338,,species_images_by_aphia_id/127338/127338_photo.jpg,species_images_by_aphia_id/127338/127338_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:25.478997",,,0
170,"298a14fefe554b08a6d633c5514074fc",170,Chub mackerel,Maquereau blanc,Scomber japonicus,,,127022,,species_images_by_aphia_id/127022/127022_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:38.922779",,,0
171,"18ee53d72a724645bae3f8beeefba584",171,Atlantic spanish mackerel,Maquereau espagnol,Scomberomorus maculatus,,,159342,,species_images_by_aphia_id/159342/159342_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:11.00685",,,0
172,"2399bf63ec24456d92c84df463208c1a",172,Skipjack tuna,Thonine à ventre rayée,Katsuwonus pelamis,,,127018,,species_images_by_aphia_id/127018/127018_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:13.259256",,,0
173,e2fa705610b643589351cb78b327fbed,173,Little tunny,Thonine commune,Euthynnus alletteratus,,,127017,,species_images_by_aphia_id/127017/127017_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:47.27877",,,0
176,cfe97dc2451c4d4983b1815972375730,176,Goiter blacksmelt,Garcette-goitre,Bathylagus euryops,,,126719,,"176.jpg",species_images_by_aphia_id/126719/126719_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:36.919532",,,0
180,"4da8e6a222de4ab9ab0738d9c344db93",180,Spotted lanternfish,Lanterne ponctuée,Myctophum punctatum,,,126627,,"180.jpg",species_images_by_aphia_id/126627/126627_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:10.039113",,,0
182,"7818ef8acb5546b6913f74e89e248a7d",182,"Kroyer's Lanternfish, Lancet Fish",Lanterne-voilière nordique,Notoscopelus kroyeri,,,272728,,"182.jpg",species_images_by_aphia_id/272728/272728_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:07.909378",,,0
187,"6c6110a478104b37adc2a506e260fd6e",187,Frigate tuna,Auxide,Auxis thazard,,,127016,,species_images_by_aphia_id/127016/127016_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:26.284103",,,0
188,"716cb474e57d4eada64787208cb36dc7",188,Atlantic bonito,Bonite à dos rayé,Sarda sarda,,,127021,,species_images_by_aphia_id/127021/127021_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:22.357278",,,0
189,"11fcf5d1b7f14f2c85ac2cb84822bb18",189,King mackerel,Roi-des-maquereaux,Scomberomorus cavalla,,,159340,,species_images_by_aphia_id/159340/159340_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:36.345289",,,0
190,fefa2fab6dd5420b9e29c02a125a4bba,190,Albacore,Germon atlantique,Thunnus alalunga,,,127026,,species_images_by_aphia_id/127026/127026_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:12.134551",,,0
191,"8d0c1ae8ab784e19a5e6b816e0439e1f",191,Yellowfin tuna,Albacore,Thunnus albacares,,,127027,,species_images_by_aphia_id/127027/127027_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:20.577801",,,0
194,"6f4f97f605f442cb90621494b7ad4e7e",194,Morids unidentified,Mores non-spécifié,Moridae sp.,,,125474,,"194.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:01.88",,,0
200,"16cc1a43db6947baa541f0ad36aff5e8",200,Barndoor skate,Grande raie,Dipturus laevis,,,158548,,"200.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.239",,,0
201,"5d564ede2a5f4148acaedc01d45e7bdd",201,Thorny skate,Raie épineuse,Amblyraja radiata,,,105865,,species_images_by_aphia_id/105865/105865_photo.jpg,species_images_by_aphia_id/105865/105865_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:19.350646",,,0
202,"2126665058f74d8bb96cd40ee2436677",202,Smooth skate,Raie lisse (à queue de velours),Malacoraja senta,,,158554,,species_images_by_aphia_id/158554/158554_photo.jpg,species_images_by_aphia_id/158554/158554_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:17.75522",,,0
203,a6b061d82cf34d258749c00305478e4f,203,Little skate,Raie hérisson,Leucoraja erinacea,,,158551,,"203.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.506",,,0
204,ea8b78df7aee4c4285320a0e47414f04,204,Winter skate,Raie tachetée,Leucoraja ocellata,,,158553,,"204.jpg",species_images_by_aphia_id/158553/158553_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:32.150582",,,0
205,eb5e495b5737411ba8c72319548580f0,205,Spinytail skate,Raie à queue épineuse,Bathyraja spinicauda,,,105868,,"205.jpg",species_images_by_aphia_id/105868/105868_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:22.248663",,,0
206,d2ffe84fe9214b99af0c0710ea89df7d,206,Clearnose skate,Raie à nez blanc,Raja eglanteria,,,158556,,"206.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.723",,,0
207,"15eff60397ba4a0fa37a507b818e3c5d",207,Round Skate,Raie ronde,Rajella fyllae,,,105894,,"207.jpg",species_images_by_aphia_id/105894/105894_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:12.243308",,,0
208,"520664fd3d5b40d2b0901768538f40e8",208,Soft skate,Raie molle,Malacoraja spinacidermis ,,,105878,,"208.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.823",,,0
209,fc12e69d51f24aa48e7b202fe8e11440,209,Shorttail skate,Raie à queue courte,Amblyraja jenseni,,,105864,,"209.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.889",,,0
210,"5bbedfd967054034b789d09d5226db64",210,Arctic skate,Raie boréale,Amblyraja hyperborea,,,105863,,"210.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.94",,,0
211,"7da563ad0531466481e4022229c805d3",211,Skate unidentified (Rajidae),Raie non-spécifiée (Rajidae),Rajidae (f.),,,105711,,"211.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:02.99",,,0
212,"00556e4641a1466ab513d9afaecd197d",212,Deep-water ray,Raie abyssale,Rajella bathyphila,,,105892,,"212.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.04",,,0
216,"52c680a15293493abcc071dbb5e3cd02",216,Electric ray,Torpille noire,Tetronarce nobiliana,,,321911,,"216.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.29",,,0
217,"15eb5beaeae845b1b1236f861b09468c",217,Sailray,Raie linon,Rajella lintea,,,1019159,,"217.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.361",,,0
220,"1e170cdf4f3b47c9bad464947d79bd6c",220,Spiny dogfish,Aiguillat commun,Squalus acanthias,,,105923,,species_images_by_aphia_id/105923/105923_photo.jpg,species_images_by_aphia_id/105923/105923_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:10.731605",,,0
221,"18d1d4f937cc43a59f24523eb3c2c655",221,Black dogfish,Aiguillat noir,Centroscyllium fabricii,,,105906,,species_images_by_aphia_id/105906/105906_photo.jpg,species_images_by_aphia_id/105906/105906_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:25.7459",,,0
222,"70b8129fd97c4345a5fce88de59733dc",222,Smooth dogfish,Émissole douce,Mustelus canis,,,158518,,"222.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.682",,,0
223,be43ed69ea4b4a2ca45a098a10b12beb,223,Portuguese dogfish,Pailona commun,Centroscymnus coelolepis,,,105907,,"223.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.733",,,0
224,"16ef23cd8ce94ecbba123c34e5d46526",224,Great lanternshark,Sagre rude,Etmopterus princeps,,,105911,,"224.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.783",,,0
227,"4d9f0f10aceb4c4e8f752e9f1e474103",227,Common Lanternfish unidentified,Poisson-lanterne non-spécifié (Notoscopelus ),Notoscopelus sp.,,,125831,,"227.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:03.933",,,0
230,"5e61d6e04d36421b9a92e7cd93644876",230,Porbeagle,Maraîche,Lamna nasus,,,105841,,"230.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:04.108",,,0
231,a8f6abb212334ba2a79e5a3b434961a3,231,Blue shark,Requin bleu,Prionace glauca,,,105801,,species_images_by_aphia_id/105801/105801_photo.jpg,species_images_by_aphia_id/105801/105801_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:55:59.528827",,,0
233,"89f909553eec41928d128d6eea705933",233,Basking shark,Requin pèlerin,Cetorhinus maximus,,,105837,,"233.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:04.258",,,0
237,c4131cf7d13846258dbe2d691447a6c0,237,Greenland shark,"Requin du groenland, laimargue atlantique",Somniosus microcephalus,,,105919,,"237.jpg",species_images_by_aphia_id/105919/105919_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:34.63066",,,0
238,"97b73fadbe184f2fa0dad0f1cd1833c0",238,Shortfin mako,Mako à nageoires courtes,Isurus oxyrinchus,,,105839,,species_images_by_aphia_id/105839/105839_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:09.145875",,,0
240,"14700914c9034782b4945b52bafc6dbd",240,Sea lamprey,"Lamproie marine, grande lamproie marine",Petromyzon marinus,,,101174,,"240.jpg",species_images_by_aphia_id/101174/101174_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:33.89649",,,0
241,a9abdfc40f0547798683c2d1838e88a8,241,Mud Hagfish,Myxine de vase,Myxine limosa,,,271309,,species_images_by_aphia_id/101170/101170_photo.jpg,species_images_by_aphia_id/101170/101170_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-02-04 19:31:12.269908",,,0
243,"9c9f27ff9b3247279d2e3579e8f2204e",243,Atlantic sturgeon,Esturgeon noir,Acipenser oxyrinchus,,,151802,,"243.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:04.935",,,0
247,"27779af397ec48f196e951de26ed5fbd",247,Longnose chimaera,Chimère-spatule,Harriotta raleighana,,,105829,,"247.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:05.176",,,0
248,"2ff0510fbf764ea08c25f27d8324eac7",248,Straightnose rabbitfish,Chimère-couteau,Rhinochimaera atlantica,,,105830,,"248.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:05.227",,,0
251,"032ae0c0a033407cbfc6e3e496ab4262",251,Codfishes unidentified (Gadidae),Gadidae non-spécifié,Gadidae (f.),,,125469,,"251.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:05.452",,,0
252,"9a99a5b9c8dd490cadf7fb293bb99d60",252,Lampanyctus unidentified,Lampanyctus non-spécifié,Lampanyctus sp.,,,125825,,"252.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:05.502",,,0
258,"66aba772859e4bc08e0856735d7daa22",258,Atlantic croaker,Grogneur atlantique,Micropogonias undulatus,,,151158,,species_images_by_aphia_id/151158/151158_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:15.125001",,,0
261,"792989abd9004baeb07ee05890d1966d",261,Florida pompano,Trachinotus carolinus,Trachinotus carolinus,,,159652,,species_images_by_aphia_id/159652/159652_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:37.061907",,,0
262,fba8322159114a7783d152d9e1d992be,262,American gizzard shad,Alose à gésier,Dorosoma cepedianum,,,159600,,species_images_by_aphia_id/159600/159600_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:11.558946",,,0
266,"435657a45c464983a78bbce627889b4b",266,Pigfish,Orthopristis chrysoptera,Orthopristis chrysoptera,,,158810,,species_images_by_aphia_id/158810/158810_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:06.840308",,,0
267,"9cb3a2e7eaf346d3a135340a49219db1",267,Red drum,Tambour rouge,Sciaenops ocellatus,,,159335,,species_images_by_aphia_id/159335/159335_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:26.79938",,,0
269,"4d9c5ac97b564218997ce97e47c16312",269,Rough scad,Chinchard rude,Trachurus lathami,,,159655,,species_images_by_aphia_id/159655/159655_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:06.422974",,,0
270,c2a9a58de1c34b65a959c05ec19e7902,270,Spot croaker,Tambour croca,Leiostomus xanthurus,,,159322,,species_images_by_aphia_id/159322/159322_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:34.488785",,,0
271,"47e0c6127942443fbc4c36768d18aa11",271,Spotted weakfish,Acoupa tacheté,Cynoscion nebulosus,,,159312,,species_images_by_aphia_id/159312/159312_photo.jpg,"",0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:02.627588",,,0
281,"24aad273bf384b2b8bd6dbae8be274ce",281,Alosa unidentified,Alosa non-spécifié,Alosa sp.,,,125715,,"281.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:07.246",,,0
286,"99c07e3dc12a4898be9777dad6c7e7c2",286,Benthosema unidentified,Benthosema non-spécifié,Benthosema sp.,,,125815,,"286.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:07.611",,,0
293,d5e1b41f82cc46fab3709bab027e0ccc,293,Ceratoscopelus unidentified,Ceratoscopelus non-spécifié,Ceratoscopelus sp.,,,125818,,"293.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:07.996",,,0
300,dc8772ca5ee4434185354877abc47dfa,300,"Longhorn Sculpin, Gray Sculpin",Chaboisseau à dix-huit-épines,Myoxocephalus octodecemspinosus,,,159520,,species_images_by_aphia_id/159520/159520_photo.jpg,species_images_by_aphia_id/159520/159520_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:39.590556",,,0
301,"607529897bf04b128bee887d74fdf61c",301,Shorthorn sculpin,Chaboisseau à épines courtes,Myoxocephalus scorpius,,,127203,,"301.jpg",species_images_by_aphia_id/127203/127203_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:39.857543",,,0
302,"99d1e0db0e2445bfbcc0ca8c006681dc",302,Arctic staghorn sculpin,Tricorne arctique,Gymnocanthus tricuspis,,,127198,,"302.jpg",species_images_by_aphia_id/127198/127198_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:32.552396",,,0
303,"5a6fb9c8182c40d9bdaf6f97f484f4ba",303,"Little Sculpin, Grubby",Chaboisseau bronzé,Myoxocephalus aenaeus,,,159519,,species_images_by_aphia_id/159519/159519_photo.jpg,species_images_by_aphia_id/159519/159519_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:05.829334",,,0
304,"7d5eb118a9284d48aca547e531018eeb",304,Moustache sculpin,Faux-trigle armé,Triglops murrayi,,,127205,,species_images_by_aphia_id/127205/127205_photo.jpg,species_images_by_aphia_id/127205/127205_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:01.790946",,,0
305,"21d41ba48458402da08d1f5ae85af4e7",305,Bigeye sculpin,Faux-trigle à grands yeux,Triglops nybelini,,,127206,,"305.jpg",species_images_by_aphia_id/127206/127206_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:01.424176",,,0
306,cd95b61e877a471fa325b9d88d7119b0,306,Arctic hookear sculpin,Hameçon neigeux,Artediellus uncinatus,,,127195,,"306.jpg",species_images_by_aphia_id/127195/127195_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:16.603455",,,0
307,e202657f144d47eba08d1d49f59f2c32,307,Polar sculpin,Cotte polaire,Cottunculus microps,,,127235,,"307.jpg",species_images_by_aphia_id/127235/127235_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:31.298838",,,0
308,"64da3ba02cf847d186434453d9688c1f",308,Pallid sculpin,Cotte blème,Cottunculus thomsonii,,,127237,,"308.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:08.906",,,0
309,fe0cb418a52e47aeae58707724577fc6,309,Mailed Sculpins unidentified,Faux-trigles non-spécifié,Triglops sp.,,,126154,,"309.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:08.948",,,0
310,eeb4ef067cc246cb9aa8f040899eb4fa,310,Sculpins unidentified (Myoxocephalus sp.) ,Chaboisseaux non-spécifié (Myoxocephalus sp.),Myoxocephalus sp.,,,126152,,"310.jpg","",0,0,"2020-08-13 14:04:48.376","2020-12-14 13:32:08.988",,,0
311,"6cb93aee8abb4ba28454fbb6af01698f",311,Sculpins unidentified (Cottidae),Chaboisseau non-spécifié (Cottidae),Cottidae (f.),,,125589,,"311.jpg",species_images_by_aphia_id/125589/125589_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:24.352478",,,0
313,"7bad5cd2531b41e4b6d3e381166a9643",313,Twohorn sculpin,Icèle à deux cornes,Icelus bicornis,,,127199,,"313.jpg",species_images_by_aphia_id/127199/127199_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:00.471709",,,0
314,"3296da9553db46849c456ed4088b1f99",314,Spatulate sculpin,Icèle spatulée,Icelus spatula,,,127200,,"314.jpg",species_images_by_aphia_id/127200/127200_description.jpg,0,0,"2020-08-13 14:04:48.376","2022-07-25 17:56:31.658812",,,0
